batch_id,supplier_id,temperature_log,humidity_log,shipment_duration_days,barcode_checksum_valid,packaging_seal_intact,expiry_date_format_valid,label_language_count,distributor_verified,price_deviation_pct,reorder_frequency,lot_number_format_valid,regulatory_approval_code,label
B00050,6,4.951557085192463,38.909460142253394,2,1.0,1.0,1.0,2,1.0,2.3840679751230236,23,1.0,8796,0
B01552,19,4.321088768981223,47.624028981953415,9,1.0,1.0,1.0,2,1.0,6.8080361815837565,26,1.0,3872,0
B00726,10,4.714927060358482,47.21039518400504,2,1.0,1.0,1.0,2,1.0,3.095482390257755,40,1.0,2918,0
B00833,5,5.4784168655780485,33.01250564435171,5,1.0,1.0,1.0,2,1.0,-4.598134692187786,17,1.0,2964,0
B01377,4,4.609729950885337,49.146419567129435,5,1.0,1.0,1.0,2,1.0,-4.736015055797523,26,1.0,3530,0
B01115,1,4.763214383114346,48.415954551826566,9,1.0,1.0,1.0,4,1.0,-8.652530543095452,38,1.0,8689,0
B01166,9,4.823252276899157,43.28711463959224,5,1.0,1.0,1.0,2,1.0,3.7634978553781866,36,1.0,8169,0
B00470,11,5.506033932351929,43.380400917265355,3,1.0,1.0,1.0,2,1.0,-1.2999196262635262,20,1.0,6656,0
B00971,8,5.739943049956921,56.668782668527825,1,1.0,1.0,1.0,3,1.0,5.287446396510891,49,1.0,6012,0
B00653,2,4.892250898840065,41.67273033484552,4,1.0,1.0,1.0,3,1.0,0.8462270240948232,22,1.0,9833,0
B00399,8,4.848453527802654,46.71175589514803,3,1.0,1.0,1.0,4,1.0,2.636548466997817,25,1.0,2486,0
B00511,8,3.935011562208526,34.46574804321095,5,1.0,1.0,1.0,3,1.0,3.4803270853852464,33,1.0,2025,0
B00320,11,4.8250109364227916,49.20752339907998,1,1.0,1.0,1.0,2,1.0,-0.6739992604673959,25,1.0,5741,0
B00019,10,5.582217322996454,48.694577355218414,6,1.0,1.0,1.0,3,1.0,-3.4255798982136514,17,1.0,1937,0
B00684,14,5.379053099258736,49.59852646613582,5,1.0,1.0,1.0,3,1.0,-0.7791052778690839,38,1.0,3364,0
B00035,9,5.029200736051334,41.082389079323086,9,1.0,1.0,1.0,3,1.0,-8.645495887160253,22,1.0,5185,0
B00902,11,4.457733103353974,49.34967826224013,4,1.0,1.0,1.0,2,1.0,3.054821721233216,35,1.0,8192,0
F00078,77,18.98085575732036,60.372135713952304,25,0.0,0.0,0.0,1,0.0,-3.5824236109363383,11,1.0,297,1
B00827,8,5.014437861574505,52.119811358849034,3,1.0,1.0,1.0,4,1.0,4.712046475170674,26,1.0,9799,0
F00153,44,18.607558690444108,60.49012812308901,41,0.0,0.0,1.0,2,0.0,-23.494731320486196,9,0.0,183,1
B00407,19,5.5283276418863965,50.53318892109046,5,1.0,1.0,1.0,4,1.0,10.427053110460744,22,1.0,6397,0
B00920,12,3.9632895555318086,46.55724077912356,8,1.0,1.0,1.0,4,1.0,-0.16495151413625003,23,1.0,7002,0
B00537,1,5.472144821091141,40.362439032372976,9,1.0,1.0,1.0,2,1.0,7.658212330745186,16,1.0,1418,0
B00758,8,5.053580113891122,43.01243680545069,6,1.0,1.0,1.0,4,1.0,-3.9285011043917133,19,1.0,6855,0
F00204,66,8.932944495903271,84.66002142807248,5,0.0,0.0,1.0,1,0.0,-43.671693739396815,3,0.0,355,1
B01062,14,5.808285247058708,43.1523457687182,9,1.0,1.0,1.0,4,1.0,-3.855674836168139,29,1.0,5342,0
B01199,7,3.30659311925585,35.8697729463405,2,1.0,1.0,1.0,3,1.0,-1.708233478241981,46,1.0,8002,0
B00245,7,5.516477366614306,51.74563174084203,5,1.0,1.0,1.0,2,1.0,-0.8952938802557321,10,1.0,7956,0
B01416,3,4.980497899690673,48.60546398243048,2,1.0,1.0,1.0,3,1.0,-3.593435220744417,38,1.0,3284,0
B01127,9,5.692574462606162,45.658347173176935,9,1.0,1.0,1.0,3,1.0,0.43479851018584714,37,1.0,7196,0
B00784,15,4.9908482579892555,47.42128783297151,6,1.0,1.0,1.0,4,1.0,7.036498532672942,17,1.0,5885,0
F00042,22,22.4854104812011,65.0106826469357,13,1.0,0.0,0.0,2,0.0,-31.35485430798743,8,0.0,485,1
B00489,6,4.9890973309590825,47.20635767260844,7,1.0,1.0,1.0,2,1.0,13.614743438621515,14,1.0,1062,0
B00154,17,4.881709824635429,43.793281127967475,2,1.0,1.0,1.0,4,1.0,8.38894877372751,36,1.0,3241,0
B00961,6,5.37792747987997,42.791973882894894,9,1.0,1.0,1.0,4,1.0,-0.2716823987435229,26,1.0,6429,0
B00853,15,5.230035303173719,43.174508886296685,8,1.0,1.0,1.0,3,1.0,-7.010979928780218,14,1.0,9220,0
B01311,5,4.237792330939511,46.89607828416735,2,1.0,1.0,1.0,2,1.0,5.769470672692454,34,1.0,2212,0
B00625,2,4.657740893891515,42.17802679246648,1,1.0,1.0,1.0,4,1.0,-3.4739073736758277,31,1.0,6242,0
B00685,13,4.956392200792175,50.28934263837369,5,1.0,1.0,1.0,2,1.0,-0.3274376901080738,12,1.0,6230,0
B01561,12,5.447504334030061,44.053037787446485,8,1.0,1.0,1.0,4,1.0,2.986516834157595,47,1.0,6091,0
B00569,18,5.309331968740325,40.08879960388407,8,1.0,1.0,1.0,2,1.0,3.18335076847916,32,1.0,3802,0
F00208,92,18.354960598588693,76.30025712922554,16,0.0,1.0,0.0,2,0.0,-49.54905454458834,7,1.0,80,1
B00017,12,4.5504191864989805,42.18954837347903,9,1.0,1.0,1.0,4,1.0,5.42413870078054,42,1.0,4459,0
B00127,7,5.1027142981357345,43.391687424707904,2,1.0,1.0,1.0,3,1.0,-5.127318372555768,33,1.0,4477,0
B01346,10,5.749517202329713,48.39421935263099,2,1.0,1.0,1.0,2,1.0,-4.567125631586514,37,1.0,2254,0
B01279,17,5.7275302912408845,44.836548414993985,3,1.0,1.0,1.0,3,1.0,3.837950384749798,49,1.0,3705,0
F00268,86,19.298753805054538,49.632521152897596,8,0.0,0.0,0.0,2,0.0,-20.999354076659692,14,1.0,76,1
B00927,10,4.405463567098076,34.98525489663919,6,1.0,1.0,1.0,4,1.0,1.5442632439357662,34,1.0,4360,0
B00980,16,4.87255007756577,47.355366404717266,2,1.0,1.0,1.0,3,1.0,-0.8718206012607771,12,1.0,6748,0
F00264,78,15.030479600228205,64.05699514783407,46,0.0,1.0,1.0,2,0.0,-39.54380933473682,10,0.0,185,1
B00190,3,4.015426357013226,48.48532637007194,1,1.0,1.0,1.0,3,1.0,-9.101990240359179,23,1.0,1209,0
B01139,5,5.333083032735831,34.70097506295839,4,1.0,1.0,1.0,4,1.0,-7.107323435782628,40,1.0,8044,0
B00992,6,4.237647275006097,45.36181755495399,8,1.0,1.0,1.0,3,1.0,-0.22002772470912974,36,1.0,3233,0
F00255,47,15.357576822506527,73.71662052828776,43,0.0,0.0,1.0,2,0.0,-33.06188721193598,9,1.0,89,1
B01656,19,4.660757297487461,40.07800187065909,1,1.0,1.0,1.0,4,1.0,-9.56666125074465,32,1.0,5806,0
B00606,1,6.020872955281426,47.77470099783669,8,1.0,1.0,1.0,2,1.0,-6.423980799659014,38,1.0,9558,0
B00180,11,4.648468550999428,47.079883106089014,2,1.0,1.0,1.0,3,1.0,1.3126400616166247,35,1.0,1677,0
B00301,13,4.466491706791062,39.75060379553623,5,1.0,1.0,1.0,2,1.0,-2.0333435951922185,20,1.0,6438,0
B00496,7,5.178812129661948,40.171074899305275,2,1.0,1.0,1.0,2,1.0,-0.21962566477560935,14,1.0,2594,0
F00020,76,16.55034468332912,74.43997342986754,7,0.0,0.0,1.0,1,0.0,7.080974990377641,2,1.0,55,1
F00009,36,9.987588092965053,72.75585927816506,54,0.0,0.0,0.0,1,0.0,-60.17804775612426,5,1.0,423,1
F00187,78,24.105832678962408,78.33040306004415,51,0.0,1.0,0.0,2,0.0,-83.66277955017118,14,0.0,315,1
F00291,84,6.185326238050344,42.27728110811121,13,0.0,0.0,1.0,2,0.0,-30.91816403459238,10,0.0,228,1
B00517,17,4.646347329835834,51.70141285166996,5,1.0,1.0,1.0,4,1.0,-1.9184212753814,45,1.0,9921,0
F00284,77,8.706893713160282,57.510459088950725,28,0.0,0.0,1.0,1,0.0,-44.34575199098194,13,0.0,234,1
B01069,11,5.311761051475379,56.75801026687226,9,1.0,1.0,1.0,4,1.0,2.090944822144549,10,1.0,5496,0
B00476,12,4.881678907234477,52.22356247182142,8,1.0,1.0,1.0,2,1.0,-2.984145940578565,20,1.0,4139,0
B00157,2,5.167828994824449,41.797352717462566,3,1.0,1.0,1.0,3,1.0,-6.503508848770718,21,1.0,5980,0
B01243,17,5.105874859040564,43.371371116314556,9,1.0,1.0,1.0,3,1.0,-3.4436207826213665,17,1.0,3402,0
B01195,5,5.938086706613856,37.94216922408022,6,1.0,1.0,1.0,2,1.0,-1.8367790438412395,48,1.0,8147,0
B00016,12,4.265460219681896,51.23133671561492,4,1.0,1.0,1.0,2,1.0,3.294676774268419,40,1.0,9125,0
B01535,13,4.853076481826447,29.77035584459194,4,1.0,1.0,1.0,3,1.0,6.376867036316039,33,1.0,9983,0
B01072,13,4.588784211372569,46.148207081949344,2,1.0,1.0,1.0,3,1.0,-1.010507969659181,36,1.0,7991,0
F00271,54,20.418061651516627,83.04754424473879,44,0.0,0.0,0.0,1,0.0,-4.816683890595641,9,0.0,381,1
B00546,12,4.74894849795056,54.94384011957273,7,1.0,1.0,1.0,2,1.0,-10.173408363473362,37,1.0,9752,0
B01539,4,5.654157915445718,46.21151137331924,6,1.0,1.0,1.0,4,1.0,1.5418215631594288,18,1.0,3431,0
B00658,11,4.29252369464178,50.97047624973076,1,1.0,1.0,1.0,4,1.0,4.364664337877288,49,1.0,1339,0
B01625,1,5.1094962616669966,55.30479718231256,2,1.0,1.0,1.0,3,1.0,4.341058091927779,22,1.0,9697,0
B01019,3,5.012713351305817,42.824181686859006,7,1.0,1.0,1.0,3,1.0,-4.845255257687915,38,1.0,8595,0
B01662,2,4.37161932755218,56.99249303346615,5,1.0,1.0,1.0,2,1.0,8.333765642718351,26,1.0,9584,0
B01504,12,5.319634768928458,42.341730876662524,8,1.0,1.0,1.0,3,1.0,3.6408637477360846,15,1.0,1225,0
B00959,19,5.653437047937637,46.6952722556649,2,1.0,1.0,1.0,3,1.0,-3.6877798232348615,13,1.0,6404,0
F00181,89,12.592590031060016,77.70489953306176,17,0.0,1.0,1.0,2,0.0,-34.224635325104174,5,0.0,480,1
B00283,3,4.99087501739974,54.905404469646086,1,1.0,1.0,1.0,2,1.0,-3.203424967488005,10,1.0,7337,0
B00797,10,4.745641389451078,41.205475802398,3,1.0,1.0,1.0,4,1.0,0.3463494058793756,14,1.0,6563,0
B01626,5,4.790342227334139,44.50925758517996,1,1.0,1.0,1.0,4,1.0,1.7077973672398157,33,1.0,8143,0
B00225,4,4.6491640449879625,41.458661302984936,5,1.0,1.0,1.0,2,1.0,-1.5377836759063104,48,1.0,8203,0
B00026,5,3.9243851910646654,51.74662531472922,2,1.0,1.0,1.0,3,1.0,1.1562887359204184,44,1.0,4345,0
F00070,62,20.741289212922705,59.9576463195976,38,0.0,0.0,0.0,1,0.0,-19.474809370997836,9,0.0,382,1
B00437,13,4.523197693490151,43.793986250999275,3,1.0,1.0,1.0,3,1.0,2.177939583459196,16,1.0,9770,0
F00248,70,24.32062132546057,71.75833135353513,31,0.0,0.0,0.0,1,0.0,-41.82662678126263,3,0.0,449,1
B01388,15,3.8391847966500423,42.00062915699592,9,1.0,1.0,1.0,2,1.0,-1.098010471127869,43,1.0,6231,0
B00229,16,5.365056678254867,42.30920499396636,3,1.0,1.0,1.0,3,1.0,12.304981129212907,19,1.0,5625,0
B00037,15,4.4093030083506,45.90804533126755,2,1.0,1.0,1.0,2,1.0,-0.4693727748667965,37,1.0,4865,0
B00749,1,5.022129693035165,39.84846763352831,6,1.0,1.0,1.0,2,1.0,4.474937180474036,20,1.0,8167,0
B01045,3,4.640340004935224,43.44720954660709,7,1.0,1.0,1.0,4,1.0,8.359814800366376,35,1.0,2381,0
B01398,15,5.1871390902405725,49.8604540937823,1,1.0,1.0,1.0,3,1.0,9.62813063730972,30,1.0,4436,0
B00469,11,5.957356152998996,47.35571874881045,6,1.0,1.0,1.0,4,1.0,6.981737519559221,32,1.0,9273,0
B01692,17,5.5453617930749175,45.676232701756156,1,1.0,1.0,1.0,3,1.0,7.591614122836569,33,1.0,1835,0
F00267,21,7.365449074555489,56.14172194028947,54,1.0,0.0,1.0,1,0.0,-56.420638798953384,9,0.0,180,1
B00687,15,4.438241897544586,45.661689136766825,5,1.0,1.0,1.0,3,1.0,3.519404639121287,12,1.0,9954,0
F00143,95,13.76215786794202,82.76260724264301,32,0.0,0.0,1.0,2,0.0,-30.152817500480182,12,1.0,469,1
B00639,1,4.557591816655177,42.90764484741402,7,1.0,1.0,1.0,4,1.0,-2.0844264002625708,35,1.0,4194,0
F00012,87,15.471582606392156,84.08486266529387,8,0.0,0.0,1.0,1,0.0,-69.71660937662708,8,0.0,431,1
B01218,7,5.527064338009489,50.655756391430884,9,1.0,1.0,1.0,3,1.0,-4.0574076849225245,29,1.0,4544,0
B01158,17,4.714664325693337,49.248097337253526,2,1.0,1.0,1.0,4,1.0,5.365104974018111,45,1.0,6360,0
B01415,11,5.778024719738529,47.48044248146282,9,1.0,1.0,1.0,4,1.0,1.7461278127223334,48,1.0,9103,0
B01527,9,3.916809578292111,50.35541540364016,4,1.0,1.0,1.0,4,1.0,-13.975435329709597,35,1.0,4066,0
B01655,17,4.849326775154225,37.502042245709085,6,1.0,1.0,1.0,2,1.0,-1.8195578191373936,34,1.0,5694,0
B01300,8,4.584300266366274,47.777878040705176,4,1.0,1.0,1.0,4,1.0,-5.632138444413779,14,1.0,3172,0
F00122,42,2.890540013591611,56.97134650535362,29,0.0,0.0,1.0,2,0.0,-25.385146243322644,11,0.0,302,1
B00800,12,5.162199985893956,41.49673672827723,3,1.0,1.0,1.0,4,1.0,-4.483332471666908,29,1.0,9089,0
B01603,7,5.002916773332717,46.70519255253774,7,1.0,1.0,1.0,3,1.0,0.2599601608732225,27,1.0,6277,0
B00160,5,4.8545969599279815,46.61233450500873,6,1.0,1.0,1.0,4,1.0,-1.248470862333969,37,1.0,4970,0
B00956,17,5.4668919564361715,39.94689414605297,6,1.0,1.0,1.0,4,1.0,-0.21242061271410245,44,1.0,4198,0
B01186,10,4.79111010128411,52.916889407647666,4,1.0,1.0,1.0,2,1.0,5.242424368522753,41,1.0,4091,0
B00821,2,5.814504801674634,50.03152414825762,1,1.0,1.0,1.0,4,1.0,0.16608281506573846,36,1.0,3452,0
B01681,15,4.4540122626669225,43.27265676429964,1,1.0,1.0,1.0,4,1.0,3.4235969394420875,18,1.0,9453,0
B00877,4,4.191083047220839,44.66733923279055,3,1.0,1.0,1.0,3,1.0,-16.08028599628568,17,1.0,3860,0
B00913,8,4.893143924002059,41.44906525279144,1,1.0,1.0,1.0,4,1.0,-4.46470984064831,32,1.0,9535,0
B00152,9,5.386553603347619,44.09607818052255,9,1.0,1.0,1.0,3,1.0,-0.8341895570238038,11,1.0,3589,0
F00170,46,18.469449029649606,75.02353857979035,25,1.0,0.0,0.0,1,0.0,-52.17832259009907,11,0.0,99,1
F00076,79,11.121009152923467,117.18642380086781,19,1.0,1.0,0.0,2,0.0,-41.657511113706846,12,1.0,261,1
B00509,13,4.768417566764267,50.43678412857982,7,1.0,1.0,1.0,4,1.0,1.588231845053176,28,1.0,9734,0
B01135,7,4.759811254509839,49.44585861767198,4,1.0,1.0,1.0,4,1.0,-7.007649234662592,34,1.0,6293,0
B01250,7,5.212236547123955,45.03232093598798,9,1.0,1.0,1.0,4,1.0,-9.47191097962954,13,1.0,4903,0
B01683,1,5.010473682762572,43.2502708274258,1,1.0,1.0,1.0,4,1.0,0.9424319038021057,30,1.0,2793,0
B00103,5,4.40502747331715,46.14850373583928,1,1.0,1.0,1.0,3,1.0,-7.896828496815008,48,1.0,3954,0
B01445,3,4.529677551179543,46.75872863437515,8,1.0,1.0,1.0,4,1.0,-2.0276995703353915,20,1.0,8048,0
B01443,18,4.888324729558132,44.14271587513433,1,1.0,1.0,1.0,2,1.0,-8.589786568599036,23,1.0,4852,0
B00586,6,5.341709252311712,45.13063736467895,8,1.0,1.0,1.0,4,1.0,0.707660660748498,35,1.0,2983,0
F00068,81,9.45410270056519,54.71430593310865,10,0.0,1.0,0.0,2,0.0,-36.71981782293247,8,1.0,286,1
B01143,6,5.066979953582822,41.689601058330155,3,1.0,1.0,1.0,2,1.0,1.0394018838884533,19,1.0,2404,0
B00053,18,4.786337658715914,55.12903545955625,8,1.0,1.0,1.0,4,1.0,-5.55752690350562,28,1.0,8772,0
B00151,15,5.382048039248137,45.454844883877044,7,1.0,1.0,1.0,2,1.0,2.13023243622498,33,1.0,4083,0
B00403,13,4.914375412281458,47.39101130950879,7,1.0,1.0,1.0,2,1.0,7.094590359563421,28,1.0,9284,0
F00242,17,18.58027167446087,82.88865874528136,32,1.0,0.0,1.0,1,0.0,-57.804634543181265,12,0.0,227,1
B00207,17,5.628218171172595,52.67781188957708,6,1.0,1.0,1.0,2,1.0,-5.632365623732788,43,1.0,2513,0
F00194,41,15.310115889783633,68.6999658962633,55,1.0,0.0,1.0,2,0.0,-5.707968329316145,2,0.0,202,1
B01122,13,4.56999331921073,40.60606555833946,9,1.0,1.0,1.0,3,1.0,3.208546225956634,46,1.0,3666,0
F00190,89,13.758362758310454,72.80030159956144,52,1.0,1.0,0.0,2,0.0,-49.22467990561809,11,0.0,39,1
B00008,4,4.69783071527668,46.16297454113908,9,1.0,1.0,1.0,2,1.0,-7.8981372627758795,47,1.0,2085,0
B01014,19,4.690032906297552,46.0744787691911,1,1.0,1.0,1.0,2,1.0,1.233443851680282,37,1.0,2005,0
F00206,98,15.125272360198302,85.54786405609185,49,0.0,1.0,0.0,1,0.0,-67.06241996008247,6,1.0,378,1
B01060,19,5.005087535370715,47.800075737039634,1,1.0,1.0,1.0,4,1.0,-7.499338196312585,18,1.0,9066,0
B00452,7,5.175644404712271,42.8182026564088,2,1.0,1.0,1.0,3,1.0,0.14997119346587975,44,1.0,2946,0
B00253,6,4.997519007979981,36.936691209798866,2,1.0,1.0,1.0,2,1.0,3.555226521986815,40,1.0,7609,0
B01327,1,4.653634267755658,41.78337802117672,1,1.0,1.0,1.0,2,1.0,-3.4852235067971122,48,1.0,1348,0
B00896,19,5.109615833877487,48.81334775219276,9,1.0,1.0,1.0,4,1.0,-0.6706268952257841,16,1.0,5858,0
F00033,46,27.797439447263624,78.00453141707625,31,0.0,1.0,1.0,2,0.0,-60.656268860185854,12,1.0,272,1
B00880,5,4.449169042310299,35.92986825945925,1,1.0,1.0,1.0,3,1.0,0.43620718910304856,24,1.0,9411,0
B01595,5,5.675567956630615,46.433964487720985,1,1.0,1.0,1.0,3,1.0,1.2412989824523974,19,1.0,5325,0
F00188,34,25.059912153811275,60.55192229092724,11,1.0,1.0,0.0,2,0.0,-60.78953523244165,9,1.0,153,1
B00623,5,4.15394055572139,49.620977329951,3,1.0,1.0,1.0,2,1.0,-1.7634244949779077,37,1.0,2154,0
B00345,1,5.508770458303377,46.702540463710115,4,1.0,1.0,1.0,2,1.0,0.08984753609435119,14,1.0,4037,0
F00002,91,13.069426453107539,78.44276599145066,45,0.0,1.0,1.0,2,0.0,-25.058500873628688,7,0.0,118,1
B00262,5,5.232522730507591,39.40222136955795,1,1.0,1.0,1.0,2,1.0,-4.3068152647477405,22,1.0,7266,0
B01634,5,5.020861355607849,42.511958167188304,2,1.0,1.0,1.0,4,1.0,-6.430417749799743,34,1.0,4335,0
B01321,3,5.637494559650022,38.432554341546876,8,1.0,1.0,1.0,4,1.0,-0.016371895279117796,49,1.0,3866,0
B01438,14,5.268657828772102,53.032736931441676,9,1.0,1.0,1.0,3,1.0,9.05151305002081,43,1.0,2648,0
B00150,12,5.43265845101019,48.32357043154445,5,1.0,1.0,1.0,2,1.0,3.5932631412787326,27,1.0,2003,0
B00472,15,5.119654233410173,48.397561270397055,6,1.0,1.0,1.0,3,1.0,-4.670771035247709,12,1.0,4038,0
B00640,15,4.825507651688207,42.64669319136099,5,1.0,1.0,1.0,3,1.0,0.41849699307754645,43,1.0,5789,0
F00282,82,12.619970357512345,59.9032000376353,5,0.0,0.0,1.0,1,0.0,-31.905802628205567,11,1.0,66,1
F00182,85,11.30908210573061,57.09294115887183,41,0.0,0.0,1.0,2,0.0,-49.88138582095223,3,1.0,150,1
B00550,18,4.370634175368495,50.31008088397769,3,1.0,1.0,1.0,2,1.0,-1.4377905507556745,20,1.0,5755,0
F00079,60,6.023354576314663,71.97855293095802,21,0.0,1.0,0.0,2,0.0,-65.70831281608997,14,1.0,350,1
B00928,17,5.092406635382092,46.31964076752443,2,1.0,1.0,1.0,2,1.0,1.0419115625981052,17,1.0,9112,0
B00488,5,5.036188793140517,44.88011348751018,7,1.0,1.0,1.0,2,1.0,-0.32550269377652075,10,1.0,1000,0
F00111,50,10.950020344733073,73.91382485210056,40,0.0,1.0,0.0,2,0.0,-17.396517879215338,14,1.0,427,1
B01171,7,5.066546867568392,53.113187690177085,2,1.0,1.0,1.0,3,1.0,-4.177051411959124,38,1.0,6376,0
B00146,5,4.989990550327786,45.33407441588703,2,1.0,1.0,1.0,4,1.0,1.4513040270177469,26,1.0,6668,0
F00004,35,20.730347113251923,49.57032506157195,47,1.0,1.0,1.0,2,0.0,-48.44679906644773,3,0.0,274,1
F00228,89,15.95793553196985,84.98159453289776,39,1.0,0.0,1.0,1,0.0,-46.66421309229844,8,1.0,473,1
B00402,12,4.708681562850274,50.97610335760857,1,1.0,1.0,1.0,4,1.0,2.9640611741714364,44,1.0,6619,0
B00954,18,5.810800049883161,51.271567664693194,9,1.0,1.0,1.0,3,1.0,-7.447656766901486,23,1.0,5224,0
F00177,39,19.67696075024814,78.06996949073502,17,1.0,0.0,1.0,1,0.0,-75.41853115877515,3,0.0,23,1
B00659,19,3.7034269078291286,39.41901194320155,7,1.0,1.0,1.0,3,1.0,12.130964073415333,12,1.0,1152,0
B01372,9,5.3078503646812765,54.77148619012656,1,1.0,1.0,1.0,2,1.0,5.760193491568648,40,1.0,9441,0
B00463,13,4.467982882399451,48.931462816973045,2,1.0,1.0,1.0,3,1.0,3.0589352450133163,15,1.0,7543,0
B01349,7,5.213548658395834,41.8396962105647,1,1.0,1.0,1.0,2,1.0,1.107837638041195,41,1.0,7283,0
B00186,16,5.043657487004282,45.403533131933706,7,1.0,1.0,1.0,2,1.0,-3.0997784865680904,13,1.0,6234,0
B01147,5,4.705980710770563,51.65403621017205,2,1.0,1.0,1.0,2,1.0,-4.5575498433843595,12,1.0,8269,0
B01224,15,5.213059763202331,48.87062450339106,7,1.0,1.0,1.0,2,1.0,-5.146813449943188,16,1.0,4307,0
B00608,8,6.099763315580667,50.151201064351376,5,1.0,1.0,1.0,2,1.0,8.196519416845481,42,1.0,3487,0
B00143,6,4.40511922913395,44.34525388907764,7,1.0,1.0,1.0,4,1.0,2.0345336292831595,48,1.0,7304,0
B00751,6,5.064705629137799,38.949646399493986,8,1.0,1.0,1.0,3,1.0,-1.4340270466676952,38,1.0,5426,0
B01534,13,4.117539807927579,47.31371358352151,1,1.0,1.0,1.0,3,1.0,-1.2807922161072314,46,1.0,5231,0
B00981,8,5.221806961341089,46.09173216698949,9,1.0,1.0,1.0,4,1.0,-3.38556972940267,21,1.0,6237,0
B00197,18,5.498906359132014,48.4911041806774,3,1.0,1.0,1.0,2,1.0,5.007652121872002,37,1.0,3824,0
B01633,15,4.461062948515638,48.407346927046774,9,1.0,1.0,1.0,4,1.0,-3.2390865061404472,10,1.0,5456,0
B00883,6,5.513852203302845,48.513461924093825,4,1.0,1.0,1.0,4,1.0,8.263748517571129,22,1.0,7671,0
B00279,1,5.287684813596187,44.96826789463582,5,1.0,1.0,1.0,3,1.0,-3.810207636938248,14,1.0,2767,0
B00293,1,5.354766788653688,40.52531323229317,9,1.0,1.0,1.0,3,1.0,-3.551662451074458,43,1.0,1060,0
F00123,78,9.337364537371485,56.419796746517,57,1.0,1.0,0.0,2,0.0,-65.06113247684918,3,1.0,170,1
B00400,10,4.561178790120213,37.02835753359271,5,1.0,1.0,1.0,4,1.0,0.26181448601631246,29,1.0,5681,0
B00122,13,5.58096180107354,43.08154790209508,1,1.0,1.0,1.0,3,1.0,3.2982614938862493,31,1.0,7311,0
B01207,13,4.550569696520704,40.69549445753248,2,1.0,1.0,1.0,4,1.0,11.556295024714396,49,1.0,2283,0
B00202,10,5.12093335075677,48.201985924558386,5,1.0,1.0,1.0,4,1.0,8.83119930149703,13,1.0,2853,0
B01462,17,4.551476784677373,42.61271238276441,1,1.0,1.0,1.0,4,1.0,5.403602494434932,36,1.0,6253,0
B00835,19,4.421340006507758,46.09654817790087,8,1.0,1.0,1.0,3,1.0,-5.283547241816123,47,1.0,6279,0
B00246,3,5.208118183463798,49.73992059928491,5,1.0,1.0,1.0,3,1.0,0.44550383351938283,46,1.0,6239,0
B01439,17,5.667175162974649,40.51216657499817,6,1.0,1.0,1.0,4,1.0,1.996347038070879,45,1.0,6171,0
F00053,48,11.65688943012267,71.34787409249847,31,1.0,0.0,1.0,2,0.0,-19.41004342150419,6,1.0,439,1
F00201,81,14.135672307181741,71.71329912383383,7,0.0,0.0,0.0,1,0.0,-46.48855417105707,4,0.0,441,1
F00007,59,17.17404414812502,76.17281674499652,35,0.0,0.0,0.0,1,0.0,-18.466819288646988,4,0.0,384,1
F00180,40,14.315878197771346,117.33306816078448,13,0.0,0.0,0.0,1,0.0,-22.706540581500626,1,0.0,326,1
B01153,15,5.668915510483059,49.30817331486073,1,1.0,1.0,1.0,3,1.0,-1.4812459938211981,37,1.0,7023,0
B01661,11,4.757975181806491,35.80733438755131,6,1.0,1.0,1.0,2,1.0,-0.5820244973055038,43,1.0,4602,0
B01426,1,4.82057679154354,45.39396509103923,4,1.0,1.0,1.0,3,1.0,1.125289426289696,31,1.0,8370,0
B00384,16,4.731155151286068,42.39808939898802,8,1.0,1.0,1.0,2,1.0,4.976451997610157,21,1.0,2906,0
F00058,39,7.990197663798869,65.76415012541148,33,0.0,1.0,0.0,1,0.0,-42.326197954757184,12,0.0,231,1
B00854,2,5.542263523247544,42.445935871151946,5,1.0,1.0,1.0,2,1.0,1.8409251820600412,18,1.0,2897,0
B01589,10,4.46401254186291,56.2211258996804,6,1.0,1.0,1.0,4,1.0,-5.553316349756219,31,1.0,9668,0
B00219,16,4.71977245086003,35.711400693211445,3,1.0,1.0,1.0,4,1.0,-0.6032647136989482,41,1.0,3821,0
B00641,10,4.822458050887977,52.250963153173444,7,1.0,1.0,1.0,4,1.0,1.077998418529334,23,1.0,4775,0
B00001,15,5.907686342413453,51.723380600510666,2,1.0,1.0,1.0,3,1.0,-1.6953918681342408,22,1.0,1375,0
B00112,15,5.194980293014951,46.32148910987717,6,1.0,1.0,1.0,4,1.0,-0.19971056791932149,19,1.0,8398,0
B00698,15,5.53818599762059,50.921045729808455,2,1.0,1.0,1.0,2,1.0,5.748576646133151,22,1.0,5637,0
F00215,55,13.843837144046962,71.01870161201332,27,1.0,0.0,0.0,1,0.0,-10.58040581770815,7,1.0,180,1
B00951,6,5.31540792457231,38.68145853010499,8,1.0,1.0,1.0,2,1.0,7.348402986018584,12,1.0,2874,0
B01648,5,5.8184128450562245,44.206632472603744,2,1.0,1.0,1.0,3,1.0,5.135229260888803,39,1.0,5539,0
B01636,5,5.606410492515933,43.293359401182364,7,1.0,1.0,1.0,3,1.0,5.178662334864707,41,1.0,8056,0
F00185,21,15.855604836536633,77.12345986573588,49,0.0,0.0,1.0,2,0.0,-59.99359146406738,6,0.0,80,1
